,Account,Date,Text,Compound,Positive,Neutral,Negative
417,@nytimes,2018-03-15 16:16:03+00:00,Here’s what to expect in the first round of the men’s 2018 NCAA tournament https://t.co/D4Wn6YtTQj,0.0,0.0,1.0,0.0
418,@nytimes,2018-03-15 16:01:03+00:00,Here’s what we know about the Russians who were sanctioned by the U.S. https://t.co/972jd9RJv1,0.0,0.0,1.0,0.0
419,@nytimes,2018-03-15 15:46:09+00:00,RT @nytopinion: Dear Gail Collins: My grandson just graduated from college and is having a terrible time finding work. I was wondering if h…,-0.128,0.101,0.778,0.121
420,@nytimes,2018-03-15 18:14:51+00:00,"Under 2 minutes left, and Rhode Island leads 69-67 against Oklahoma https://t.co/xXbV0ocTpE",0.0,0.0,1.0,0.0
421,@nytimes,2018-03-15 18:10:04+00:00,Surveillance video of the Parkland shooting confirms that the school’s only armed sheriff’s deputy remained outside… https://t.co/azgXb7bZsR,0.0,0.0,1.0,0.0
422,@nytimes,2018-03-15 17:57:46+00:00,"The subpoena is the latest indication that the investigation, which Trump’s lawyers once regularly assured him woul… https://t.co/HYJS6vC28S",0.3612,0.128,0.872,0.0
423,@nytimes,2018-03-15 17:55:33+00:00,The order is the first known time that the special counsel demanded documents directly related to President Trump’s… https://t.co/6q2c7TmZN4,0.2023,0.125,0.787,0.088
424,@nytimes,2018-03-15 17:52:56+00:00,"Exclusive: The special counsel has subpoenaed Trump Organization records, some related to Russia, bringing the inqu… https://t.co/W0RzkbrOtP",0.4939,0.219,0.781,0.0
425,@nytimes,2018-03-15 17:51:29+00:00,"RT @nytmike: SCOOP: In recent weeks, Mueller subpoenaed Trump Org for documents, including some related to Russia. Latest sign that despite…",0.3254,0.104,0.896,0.0
426,@nytimes,2018-03-15 17:46:05+00:00,"A tourist helicopter’s deadly crash in the East River should spur the city to act, @GiniaNYT writes. Here’s her cas… https://t.co/X54DRUsMaa",-0.4019,0.0,0.876,0.124
427,@nytimes,2018-03-15 17:34:11+00:00,"Drake went from zero to 630,000 on Twitch https://t.co/jiGNYps4Do",0.0,0.0,1.0,0.0
428,@nytimes,2018-03-15 17:23:57+00:00,RT @PatriciaMazzei: The only armed sheriff's deputy at Marjory Stoneman Douglas High School hopped on a golf cart and rushed to the buildin…,0.0,0.0,1.0,0.0
429,@nytimes,2018-03-15 17:14:23+00:00,"Easter Islanders watch as climate change menaces their cultural heritage. 

But some say they’ll persevere, just as… https://t.co/qTYHz6Rfww",0.0,0.0,1.0,0.0
430,@nytimes,2018-03-15 17:07:51+00:00,"Can Easter Island’s cultural gems be moved to save them from the ravages of climate change? “Yes, but you lose thei… https://t.co/TlpoyVCYsM",-0.3506,0.082,0.78,0.138
431,@nytimes,2018-03-15 17:05:28+00:00,Archaeologists fear the rising waves could erase clues to one of the greatest mysteries of Easter Island: What caus… https://t.co/FQqWnFQB1u,0.25,0.165,0.709,0.126
432,@nytimes,2018-03-15 17:03:14+00:00,Climate change. Rising sea levels.  More violent storms. It’s all putting the statues of Easter Island in grave dan… https://t.co/ITBqFdVcmv,-0.7778,0.0,0.726,0.274
433,@nytimes,2018-03-15 17:01:13+00:00,We visited Easter Island to see first hand a cultural disaster in the making https://t.co/sdyUnYUXCa https://t.co/iV3TOnNjDS,-0.2263,0.158,0.64,0.202
434,@nytimes,2018-03-15 16:59:21+00:00,"Easter Island is eroding. Climate change is threatening its future, and also its past. https://t.co/sdyUnYUXCa",-0.5267,0.0,0.805,0.195
435,@nytimes,2018-03-15 16:46:08+00:00,"The cyberassault was not designed to simply destroy data or shut down the plant, investigators believe. It was mean… https://t.co/E1Dteh7wPB",-0.5423,0.0,0.844,0.156
436,@nytimes,2018-03-15 16:41:22+00:00,"RT @SarahMaslinNir: This is why l love New Yorkers. 

The MTA and DOT have no idea how often bus lanes and bike lanes are blocked, so Alex…",0.2263,0.133,0.73,0.137
437,@nytimes,2018-03-15 16:16:03+00:00,Here’s what to expect in the first round of the men’s 2018 NCAA tournament https://t.co/D4Wn6YtTQj,0.0,0.0,1.0,0.0
438,@nytimes,2018-03-15 16:01:03+00:00,Here’s what we know about the Russians who were sanctioned by the U.S. https://t.co/972jd9RJv1,0.0,0.0,1.0,0.0
439,@nytimes,2018-03-15 15:46:09+00:00,RT @nytopinion: Dear Gail Collins: My grandson just graduated from college and is having a terrible time finding work. I was wondering if h…,-0.128,0.101,0.778,0.121
440,@nytimes,2018-03-15 15:31:06+00:00,"White farmers “deserve special protection” in a “civilized country,"" said the Australian minister in charge of immi… https://t.co/Y5FZXYyxye",0.4019,0.144,0.856,0.0
441,@nytimes,2018-03-15 15:16:04+00:00,ESPN's former president explained why he abruptly left one of the most powerful positions in sports: a threat to ex… https://t.co/0pcIwoxCiH,-0.079,0.126,0.735,0.139
442,@nytimes,2018-03-15 15:00:16+00:00,"When Alison Hargreaves became the first woman to scale Mount Everest alone and without oxygen, she sent a radio mes… https://t.co/ig4YVTUA9Z",-0.25,0.0,0.905,0.095
443,@nytimes,2018-03-15 14:50:48+00:00,Still need a bracket? Here’s a printable version. https://t.co/vGnAAXalU6,0.0,0.0,1.0,0.0
444,@nytimes,2018-03-15 14:46:43+00:00,There are only a few hours left to fill out a March Madness bracket. You may want to consider these upset picks. https://t.co/duvhqjnBoA,-0.6369,0.052,0.726,0.222
445,@nytimes,2018-03-15 14:34:56+00:00,"Breaking News: The Trump administration announced new Russia sanctions, in its most significant response so far to… https://t.co/7O2smmIOU9",0.2716,0.11,0.89,0.0
446,@nytimes,2018-03-15 14:31:06+00:00,"Saudi Arabia’s crown prince has compared the supreme leader of Iran to Adolf Hitler, and said that his country woul… https://t.co/s6WAIKO9I8",0.5574,0.153,0.847,0.0
447,@nytimes,2018-03-15 14:15:05+00:00,President Trump has left it to aides to express public solidarity with Theresa May after she expelled 23 Russian di… https://t.co/aRqmymT8TT,0.0516,0.095,0.819,0.086
448,@nytimes,2018-03-15 14:00:24+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/UalYJnchXP https://t.co/ihVBiQ62Rq,0.0,0.0,1.0,0.0
449,@nytimes,2018-03-15 13:45:11+00:00,"A gunman opened fire at a hospital in Birmingham on Wednesday night, killing an employee and critically injuring an… https://t.co/woIOJt29AN",-0.7783,0.0,0.702,0.298
450,@nytimes,2018-03-15 13:45:06+00:00,"""I'm really enjoying this radical new Democratic strategy called 'trying,'"" Samantha Bee said. Our late-night round… https://t.co/08lGX2B8f5",0.5709,0.188,0.812,0.0
451,@nytimes,2018-03-15 13:33:06+00:00,"White supremacists are increasingly hanging banners in public places, such as from highway overpasses and rooftops,… https://t.co/DMKscKoDCG",-0.25,0.0,0.889,0.111
452,@nytimes,2018-03-15 13:15:10+00:00,The U.S. military said it limited operations in the West African nation of Niger after 4 soldiers were killed. But… https://t.co/Oebyaisc1k,-0.7506,0.0,0.738,0.262
453,@nytimes,2018-03-15 13:00:07+00:00,A teacher's gun accidentally went off during a public safety class in California. A piece of bullet shrapnel ricoch… https://t.co/XqyafwWKLx,-0.25,0.13,0.648,0.222
454,@nytimes,2018-03-15 12:44:05+00:00,"RT @MattAndersonNYT: From The Simpsons to The Theory of Everything and an opera by Philip Glass, Stephen Hawking was not just an great scie…",-0.5096,0.0,0.875,0.125
455,@nytimes,2018-03-15 12:30:18+00:00,Bars in the Beijing's university district say they were told not to let in more than 10 foreigners at a time https://t.co/gyK83ia1z7,0.0,0.0,1.0,0.0
456,@nytimes,2018-03-15 12:14:02+00:00,"The cyberassault was not designed to simply destroy data or shut down the plant, investigators believe. It was mean… https://t.co/iwBU5n1VsB",-0.5423,0.0,0.844,0.156
457,@nytimes,2018-03-15 12:00:18+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/zXlv3JB2cQ https://t.co/tlcsdyaz2D,0.0,0.0,1.0,0.0
458,@nytimes,2018-03-15 11:50:04+00:00,Students walked out. Here are their videos. https://t.co/B02FAlmZr6,0.0,0.0,1.0,0.0
459,@nytimes,2018-03-15 11:41:07+00:00,"Andrew McCabe, an FBI official criticized by President Trump, was to retire on Sunday. But he may be fired first, j… https://t.co/XL9GGRWlaM",-0.7269,0.0,0.766,0.234
460,@nytimes,2018-03-15 11:30:23+00:00,Voters who turned out for Donald Trump in 2016 appeared to help Conor Lamb take a slight lead https://t.co/WV8Z8JalDm,0.4019,0.137,0.863,0.0
461,@nytimes,2018-03-15 11:16:03+00:00,"Florida is a friendly place for gun owners, and the NRA and lawmakers have often blocked proposed restrictions. A l… https://t.co/a5F3b926fx",-0.0772,0.135,0.675,0.19
462,@nytimes,2018-03-15 11:00:16+00:00,Britain's expulsion of 23 Russian diplomats echoes the espionage feuds between Washington and Moscow https://t.co/I9rvkcN2Xe,-0.34,0.0,0.854,0.146
463,@nytimes,2018-03-15 10:50:09+00:00,"A gunman opened fire at a hospital in Birmingham on Wednesday night, killing an employee and critically injuring an… https://t.co/2WzxPna34g",-0.7783,0.0,0.702,0.298
464,@nytimes,2018-03-15 10:39:08+00:00,Rising ocean levels are causing waves to break on the statues and platforms built by an ancient civilization. Easte… https://t.co/XObQQ1Nhuc,0.0,0.0,1.0,0.0
465,@nytimes,2018-03-15 10:30:14+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/ii9ko43kkZ https://t.co/Lrx6ppZkgk,0.0,0.0,1.0,0.0
466,@nytimes,2018-03-15 10:15:12+00:00,A man who said he worked for the KGB before becoming a double agent said he had powder thrown in his face in Auckla… https://t.co/6P66Dd0PJI,0.0,0.0,1.0,0.0
467,@nytimes,2018-03-15 10:00:08+00:00,"""It's tough these days to be an ally,"" sighed one senior European ambassador to Washington https://t.co/cflHgWg3Cp",-0.128,0.0,0.909,0.091
468,@nytimes,2018-03-15 09:48:07+00:00,"Facebook said that it had blocked pages associated with ""Britain First,"" a far-right group whose inflammatory anti-… https://t.co/35YjIWOdzg",-0.2732,0.0,0.884,0.116
469,@nytimes,2018-03-15 09:31:07+00:00,Students across America walked out of class to protest gun violence. These are their videos. https://t.co/KdSYJ2zjig https://t.co/0HO4lBHObR,-0.8176,0.0,0.622,0.378
470,@nytimes,2018-03-15 09:16:07+00:00,"Unilever said that it would make Rotterdam, the Netherlands, its sole headquarters, dealing a blow to Britain https://t.co/nB2lIsv7yX",0.0,0.0,1.0,0.0
471,@nytimes,2018-03-15 09:00:16+00:00,"Conor Lamb, a Democrat, scored a razor-thin but extraordinary victory in the heart of President Trump's Rust Belt b… https://t.co/fle0MxJC79",0.0,0.0,1.0,0.0
472,@nytimes,2018-03-15 08:44:02+00:00,"Britain wants the support of its allies in taking action against Russia, but relations with those allies are shakie… https://t.co/7I0VNyn10z",0.2144,0.089,0.911,0.0
473,@nytimes,2018-03-15 08:31:06+00:00,"RT @MattAndersonNYT: ""In the days before the news release and the photo call, the most effective means of image control was the painted por…",0.5256,0.129,0.871,0.0
474,@nytimes,2018-03-15 08:16:02+00:00,"The British royal family will boycott the World Cup in Russia. ""It's not so important,"" a Russian official said. https://t.co/As6CAs2UAe",-0.3182,0.0,0.887,0.113
475,@nytimes,2018-03-15 08:02:06+00:00,President Trump has not personally addressed the poison attack since London assigned blame on Russia https://t.co/xr1YRM5xCG,-0.8402,0.0,0.591,0.409
476,@nytimes,2018-03-15 07:47:05+00:00,"RT @NYTmag: When Qatari royals were captured falcon hunting in Iraq, they were used as pawns in a multiplayer chess match that would reshap…",0.0,0.0,1.0,0.0
477,@nytimes,2018-03-15 07:32:05+00:00,"A brief history of Stephen Hawking's discoveries
https://t.co/mI0GmCrL6q",0.0,0.0,1.0,0.0
478,@nytimes,2018-03-15 07:17:01+00:00,"“It’s going to be landslides, flash floods, inundation” https://t.co/dD6rhI7js0",0.0,0.0,1.0,0.0
479,@nytimes,2018-03-15 07:14:24+00:00,5 Cheap(ish) Things That Will Keep You Entertained For Hours https://t.co/J7Kt3D5bo0,0.4019,0.231,0.769,0.0
480,@nytimes,2018-03-15 07:02:01+00:00,"“Please get your” — and here she used an expletive — “together or we will all die,” she tweeted https://t.co/usFEQCbl5H",0.0,0.0,1.0,0.0
481,@nytimes,2018-03-15 06:35:02+00:00,How to stop eating sugar https://t.co/RCowCWS328 https://t.co/TdGQjqKlvl,-0.296,0.0,0.732,0.268
482,@nytimes,2018-03-15 06:17:32+00:00,"Chris Cuomo is set to take over the 9 p.m. weeknight slot on CNN, putting him up against MSNBC's Rachel Maddow and… https://t.co/HjMm73xBII",0.0,0.0,1.0,0.0
483,@nytimes,2018-03-15 06:00:20+00:00,"“Out of the ash
I rise with my red hair
And I eat men like air.” 
– Sylvia Plath, in her poem “Lady Lazarus” 

https://t.co/4jsawdDHs9",0.3612,0.106,0.894,0.0
484,@nytimes,2018-03-15 05:42:06+00:00,"RT @daiwaka: This partnership between Lyft and Magna is really interesting. Basically, allows them to create ""autonomy in a box"" that can b…",0.624,0.203,0.797,0.0
485,@nytimes,2018-03-15 05:22:02+00:00,"Stephen Hawking liked to say he was born 300 years to the day after Galileo died, and he died 139 years after Alber… https://t.co/LpMX3anmwK",-0.6597,0.09,0.677,0.232
486,@nytimes,2018-03-15 05:02:01+00:00,"RT @Watching: It can be hard to find the really great movies on Netflix, so here's 100 of them https://t.co/anbL5JfzMG",0.6115,0.185,0.757,0.059
487,@nytimes,2018-03-15 04:41:06+00:00,"The happiest countries in the world, per a new survey: 
1. 🇫🇮
2. 🇳🇴
3. 🇩🇰
(The Nordic nations are the happiest.) https://t.co/CF7P0AHLoI",0.6369,0.167,0.833,0.0
488,@nytimes,2018-03-15 04:22:04+00:00,Here's the 2018 election calendar https://t.co/EoJGS1Yj1R,0.0,0.0,1.0,0.0
489,@nytimes,2018-03-15 04:02:02+00:00,"Toys “R” Us is closing up shop in the U.S. Once one of the world’s leading toy retailers, it struggled to keep up w… https://t.co/uBueSN9SaR",-0.34,0.0,0.909,0.091
490,@nytimes,2018-03-15 03:50:27+00:00,Diplomatic Fireworks at U.N. Over Britain-Russia Feud https://t.co/Jpl3HgH5Ub,-0.34,0.0,0.745,0.255
491,@nytimes,2018-03-15 03:47:06+00:00,"Conor Lamb, a Democrat and first-time candidate, comes from a political family and has a military background — a ré… https://t.co/XFGs0hijRw",0.0,0.0,1.0,0.0
492,@nytimes,2018-03-15 03:32:05+00:00,"Stephen Hawking was a hero, not just for what he taught us about the universe, but for what he taught us about how… https://t.co/q1TCnAQk8Y",0.3182,0.095,0.905,0.0
493,@nytimes,2018-03-15 03:17:04+00:00,RT @NYTScience: “People who boast about their I.Q. are losers.” -- Stephen Hawking https://t.co/gJkl1iDxTi,0.0,0.0,1.0,0.0
494,@nytimes,2018-03-15 03:02:04+00:00,"How exercise can keep aging muscles and immune systems ""young"" https://t.co/TizbRxXco1",0.296,0.18,0.82,0.0
495,@nytimes,2018-03-15 02:51:04+00:00,RT @HirokoTabuchi: I just wrote about how sparrows in oil fields are changing their songs to be heard above the noise of the oil and gas in…,0.0,0.0,1.0,0.0
496,@nytimes,2018-03-15 02:40:07+00:00,The lives of these 15 extraordinary women fell in the margins of The New York Times. Until now.… https://t.co/Um3fObYTWV,0.0,0.0,1.0,0.0
497,@nytimes,2018-03-15 02:32:05+00:00,"Stephen Hawking took part in a zero-gravity flight when he was 65. Asked why he took such risks, he said, ""I want t… https://t.co/EjzIF1KCqK",-0.2023,0.053,0.861,0.086
498,@nytimes,2018-03-15 02:17:05+00:00,Need help filling out your bracket? Here's who the experts are picking. https://t.co/DiUYKvzQw7,0.4019,0.184,0.816,0.0
499,@nytimes,2018-03-15 02:02:04+00:00,Students chanting “No more violence.” Signs asking “Are we next?” See the powerful photos from a day of school walk… https://t.co/kV5qkg7eRq,0.4215,0.128,0.872,0.0
